timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1753649259095,4091,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-25,text,false,,2741,0,12,12,http://localhost:3000/static/js/main.js,0,0,4091
1753649259314,4092,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-29,text,false,,2741,0,11,11,http://localhost:3000/api/products,0,0,4092
1753649259503,4104,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-33,text,false,,2741,0,11,11,http://localhost:3000/,0,0,4104
1753649260309,4089,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-26,text,false,,2741,0,12,12,http://localhost:3000/static/js/main.js,0,0,4089
1753649260500,4101,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-30,text,false,,2741,0,11,11,http://localhost:3000/api/products,0,0,4100
1753649260713,4089,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-34,text,false,,2741,0,11,11,http://localhost:3000/,0,0,4089
1753649261509,4101,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-27,text,false,,2741,0,12,12,http://localhost:3000/static/js/main.js,0,0,4101
1753649261710,4102,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-31,text,false,,2741,0,11,11,http://localhost:3000/api/products,0,0,4102
1753649261913,4099,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-35,text,false,,2741,0,11,11,http://localhost:3000/,0,0,4099
1753649262723,4098,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-28,text,false,,2741,0,12,12,http://localhost:3000/static/js/main.js,0,0,4098
1753649262910,4096,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-32,text,false,,2741,0,11,11,http://localhost:3000/api/products,0,0,4096
1753649263109,4100,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-36,text,false,,2741,0,11,11,http://localhost:3000/,0,0,4099
1753649263906,4093,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-29,text,false,,2741,0,12,12,http://localhost:3000/static/js/main.js,0,0,4093
1753649264108,4096,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-33,text,false,,2741,0,11,11,http://localhost:3000/api/products,0,0,4096
1753649264307,4099,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-37,text,false,,2741,0,11,11,http://localhost:3000/,0,0,4099
1753649265113,4102,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-30,text,false,,2741,0,12,12,http://localhost:3000/static/js/main.js,0,0,4102
1753649265315,4102,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-34,text,false,,2741,0,11,11,http://localhost:3000/api/products,0,0,4102
1753649265501,4101,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-38,text,false,,2741,0,11,11,http://localhost:3000/,0,0,4101
1753649266323,4105,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-31,text,false,,2741,0,12,12,http://localhost:3000/static/js/main.js,0,0,4105
1753649266512,4089,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-35,text,false,,2741,0,11,11,http://localhost:3000/api/products,0,0,4089
1753649266713,4089,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-39,text,false,,2741,0,11,11,http://localhost:3000/,0,0,4089
1753649267506,4101,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-32,text,false,,2741,0,12,12,http://localhost:3000/static/js/main.js,0,0,4101
1753649267710,4097,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-36,text,false,,2741,0,11,11,http://localhost:3000/api/products,0,0,4097
1753649267909,4099,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-40,text,false,,2741,0,11,11,http://localhost:3000/,0,0,4099
1753649268705,4092,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-33,text,false,,2741,0,12,12,http://localhost:3000/static/js/main.js,0,0,4092
1753649268906,4081,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-37,text,false,,2741,0,11,11,http://localhost:3000/api/products,0,0,4081
1753649269107,4082,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-41,text,false,,2741,0,11,11,http://localhost:3000/,0,0,4082
1753649269917,4083,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-34,text,false,,2741,0,12,12,http://localhost:3000/static/js/main.js,0,0,4083
1753649270103,4072,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-38,text,false,,2741,0,11,11,http://localhost:3000/api/products,0,0,4072
1753649270305,4073,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-42,text,false,,2741,0,11,11,http://localhost:3000/,0,0,4073
1753649271112,4063,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-35,text,false,,2741,0,12,12,http://localhost:3000/static/js/main.js,0,0,4063
1753649271312,4066,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-39,text,false,,2741,0,11,11,http://localhost:3000/api/products,0,0,4066
1753649271514,4068,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-43,text,false,,2741,0,11,11,http://localhost:3000/,0,0,4068
1753649272316,4076,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-36,text,false,,2741,0,12,12,http://localhost:3000/static/js/main.js,0,0,4076
1753649272509,4069,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-40,text,false,,2741,0,11,11,http://localhost:3000/api/products,0,0,4068
1753649272703,4078,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-44,text,false,,2741,0,11,11,http://localhost:3000/,0,0,4078
1753649273487,4089,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-37,text,false,,2741,0,12,12,http://localhost:3000/static/js/main.js,0,0,4089
1753649273690,4056,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-41,text,false,,2741,0,11,11,http://localhost:3000/api/products,0,0,4056
1753649273907,4074,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-45,text,false,,2741,0,11,11,http://localhost:3000/,0,0,4074
1753649274676,4073,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-38,text,false,,2741,0,12,12,http://localhost:3000/static/js/main.js,0,0,4073
1753649274879,4075,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-42,text,false,,2741,0,11,11,http://localhost:3000/api/products,0,0,4075
1753649275113,4063,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-46,text,false,,2741,0,11,11,http://localhost:3000/,0,0,4062
1753649275879,4076,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-39,text,false,,2741,0,12,12,http://localhost:3000/static/js/main.js,0,0,4076
1753649276082,4044,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-43,text,false,,2741,0,11,11,http://localhost:3000/api/products,0,0,4044
1753649276315,4089,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-47,text,false,,2741,0,11,11,http://localhost:3000/,0,0,4089
1753649277080,4059,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-40,text,false,,2741,0,11,11,http://localhost:3000/static/js/main.js,0,0,4059
1753649277282,4073,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-44,text,false,,2741,0,10,10,http://localhost:3000/api/products,0,0,4073
1753649277514,4075,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-48,text,false,,2741,0,10,10,http://localhost:3000/,0,0,4075
1753649278251,4098,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-41,text,false,,2741,0,10,10,http://localhost:3000/static/js/main.js,0,0,4098
1753649278481,4084,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-45,text,false,,2741,0,9,9,http://localhost:3000/api/products,0,0,4084
1753649278702,4097,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-49,text,false,,2741,0,9,9,http://localhost:3000/,0,0,4097
1753649279454,4092,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-42,text,false,,2741,0,9,9,http://localhost:3000/static/js/main.js,0,0,4092
1753649279676,4073,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-46,text,false,,2741,0,8,8,http://localhost:3000/api/products,0,0,4073
1753649279909,4074,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-50,text,false,,2741,0,8,8,http://localhost:3000/,0,0,4074
1753649280636,4087,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-43,text,false,,2741,0,8,8,http://localhost:3000/static/js/main.js,0,0,4087
1753649280906,4084,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-47,text,false,,2741,0,7,7,http://localhost:3000/api/products,0,0,4084
1753649281870,4062,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-44,text,false,,2741,0,7,7,http://localhost:3000/static/js/main.js,0,0,4062
1753649282102,4077,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-48,text,false,,2741,0,6,6,http://localhost:3000/api/products,0,0,4077
1753649283079,4091,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-45,text,false,,2741,0,6,6,http://localhost:3000/static/js/main.js,0,0,4091
1753649283311,4075,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-49,text,false,,2741,0,5,5,http://localhost:3000/api/products,0,0,4075
1753649284249,4078,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-46,text,false,,2741,0,5,5,http://localhost:3000/static/js/main.js,0,0,4078
1753649284489,4071,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-50,text,false,,2741,0,4,4,http://localhost:3000/api/products,0,0,4071
1753649285500,4080,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-47,text,false,,2741,0,4,4,http://localhost:3000/static/js/main.js,0,0,4080
1753649286693,4081,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-48,text,false,,2741,0,3,3,http://localhost:3000/static/js/main.js,0,0,4081
1753649287896,4073,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-49,text,false,,2741,0,2,2,http://localhost:3000/static/js/main.js,0,0,4073
1753649289072,4091,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-50,text,false,,2741,0,1,1,http://localhost:3000/static/js/main.js,0,0,4091
1753649349773,4283,Homepage,200,OK,Moderate Load 2-3,text,true,,16543,119,6,9,http://localhost:3000/,4228,0,1
1753649348587,5465,Homepage,200,OK,Moderate Load 2-2,text,true,,16543,119,6,9,http://localhost:3000/,5414,0,1
1753649347517,6528,Homepage,200,OK,Light Load 1-1,text,true,,16598,119,3,9,http://localhost:3000/,6482,0,43
1753649350362,3698,Homepage,200,OK,Light Load 1-2,text,true,,16543,119,3,9,http://localhost:3000/,3639,0,1
1753649350986,3078,Homepage,200,OK,Moderate Load 2-4,text,true,,16543,119,6,9,http://localhost:3000/,3015,0,1
1753649352193,1878,Homepage,200,OK,Moderate Load 2-5,text,true,,16543,119,7,10,http://localhost:3000/,1811,0,1
1753649347517,6555,Homepage,200,OK,Moderate Load 2-1,text,true,,16543,119,7,10,http://localhost:3000/,6488,0,43
1753649353379,819,Homepage,200,OK,Moderate Load 2-6,text,true,,16543,119,7,10,http://localhost:3000/,807,0,1
1753649353358,843,Homepage,200,OK,Light Load 1-3,text,true,,16543,119,3,10,http://localhost:3000/,830,0,1
1753649354584,4279,Homepage,200,OK,Moderate Load 2-7,text,true,,16598,119,10,15,http://localhost:3000/,4249,0,2
1753649355771,3098,Homepage,200,OK,Moderate Load 2-8,text,true,,16543,119,10,15,http://localhost:3000/,3064,0,1
1753649356361,2512,Homepage,200,OK,Light Load 1-4,text,true,,16543,119,5,16,http://localhost:3000/,2475,0,2
1753649356986,1892,Homepage,200,OK,Moderate Load 2-9,text,true,,16543,119,11,16,http://localhost:3000/,1852,0,1
1753649358178,774,Homepage,200,OK,Moderate Load 2-10,text,true,,16543,119,11,16,http://localhost:3000/,769,0,2
1753649359358,83,Homepage,200,OK,Light Load 1-5,text,true,,16543,119,5,16,http://localhost:3000/,76,0,1
1753649354560,4961,API - Products,500,Internal Server Error,Light Load 1-2,text,false,,316,131,5,16,http://localhost:3000/api/products,4961,0,0
1753649354583,4941,API - Products,500,Internal Server Error,Moderate Load 2-1,text,false,,316,131,11,16,http://localhost:3000/api/products,4941,0,0
1753649359377,155,Homepage,200,OK,Moderate Load 2-11,text,true,,16543,119,11,16,http://localhost:3000/,149,0,1
1753649360029,676,Main Bundle,404,Not Found,Light Load 1-2,text,false,,14703,136,5,17,http://localhost:3000/static/js/main.js,670,0,0
1753649360029,682,Main Bundle,404,Not Found,Moderate Load 2-1,text,false,,14703,136,12,16,http://localhost:3000/static/js/main.js,672,0,0
1753649360593,225,Homepage,200,OK,Moderate Load 2-12,text,true,,16598,119,11,15,http://localhost:3000/,214,0,1
1753649361773,76,Homepage,200,OK,Moderate Load 2-13,text,true,,16543,119,12,16,http://localhost:3000/,64,0,1
1753649362366,82,Homepage,200,OK,Light Load 1-6,text,true,,16543,119,5,17,http://localhost:3000/,76,0,1
1753649362971,65,Homepage,200,OK,Moderate Load 2-14,text,true,,16543,119,13,18,http://localhost:3000/,59,0,1
1753649364194,66,Homepage,200,OK,Moderate Load 2-15,text,true,,16543,119,14,19,http://localhost:3000/,60,0,2
1753649365359,70,Homepage,200,OK,Light Load 1-7,text,true,,16543,119,6,21,http://localhost:3000/,63,0,2
1753649365373,120,Homepage,200,OK,Moderate Load 2-16,text,true,,16543,119,15,21,http://localhost:3000/,114,0,0
1753649366585,65,Homepage,200,OK,Moderate Load 2-17,text,true,,16543,119,16,22,http://localhost:3000/,59,0,1
1753649367771,69,Homepage,200,OK,Moderate Load 2-18,text,true,,16543,119,17,23,http://localhost:3000/,63,0,1
1753649368373,80,Homepage,200,OK,Light Load 1-8,text,true,,16543,119,7,24,http://localhost:3000/,73,0,1
1753649368982,66,Homepage,200,OK,Moderate Load 2-19,text,true,,16543,119,18,25,http://localhost:3000/,60,0,0
1753649359376,10130,API - Products,500,Internal Server Error,Light Load 1-4,text,false,,316,131,7,25,http://localhost:3000/api/products,10130,0,0
1753649354708,14803,API - Products,500,Internal Server Error,Light Load 1-3,text,false,,316,131,7,25,http://localhost:3000/api/products,14803,0,0
1753649354708,14806,API - Products,500,Internal Server Error,Moderate Load 2-6,text,false,,316,131,18,25,http://localhost:3000/api/products,14806,0,0
1753649354563,14953,API - Products,500,Internal Server Error,Moderate Load 2-4,text,false,,316,131,18,25,http://localhost:3000/api/products,14953,0,0
1753649354583,14936,API - Products,500,Internal Server Error,Moderate Load 2-5,text,false,,316,131,18,25,http://localhost:3000/api/products,14935,0,0
1753649354561,14960,API - Products,500,Internal Server Error,Moderate Load 2-2,text,false,,316,131,18,25,http://localhost:3000/api/products,14960,0,0
1753649359376,10148,API - Products,500,Internal Server Error,Moderate Load 2-8,text,false,,316,131,18,25,http://localhost:3000/api/products,10147,0,0
1753649354560,14966,API - Products,500,Internal Server Error,Light Load 1-1,text,false,,316,131,7,25,http://localhost:3000/api/products,14966,0,0
1753649354560,14969,API - Products,500,Internal Server Error,Moderate Load 2-3,text,false,,316,131,18,25,http://localhost:3000/api/products,14969,0,0
1753649359391,10140,API - Products,500,Internal Server Error,Moderate Load 2-9,text,false,,316,131,18,25,http://localhost:3000/api/products,10140,0,0
1753649359951,9583,API - Products,500,Internal Server Error,Light Load 1-5,text,false,,316,131,7,25,http://localhost:3000/api/products,9582,0,0
1753649359364,10172,API - Products,500,Internal Server Error,Moderate Load 2-7,text,false,,316,131,18,25,http://localhost:3000/api/products,10172,0,0
1753649370006,64,Main Bundle,404,Not Found,Light Load 1-4,text,false,,14703,136,7,26,http://localhost:3000/static/js/main.js,61,0,0
1753649370011,117,Main Bundle,404,Not Found,Light Load 1-3,text,false,,14703,136,6,25,http://localhost:3000/static/js/main.js,113,0,0
1753649370014,175,Main Bundle,404,Not Found,Moderate Load 2-6,text,false,,14703,136,19,24,http://localhost:3000/static/js/main.js,172,0,0
1753649370016,221,Main Bundle,404,Not Found,Moderate Load 2-4,text,false,,14703,136,18,23,http://localhost:3000/static/js/main.js,216,0,0
1753649370019,558,Main Bundle,404,Not Found,Moderate Load 2-5,text,false,,14703,136,17,22,http://localhost:3000/static/js/main.js,541,0,0
1753649370021,560,Main Bundle,404,Not Found,Moderate Load 2-2,text,false,,14703,136,16,21,http://localhost:3000/static/js/main.js,541,0,0
1753649370023,562,Main Bundle,404,Not Found,Moderate Load 2-8,text,false,,14703,136,15,20,http://localhost:3000/static/js/main.js,540,0,0
1753649370030,560,Main Bundle,404,Not Found,Moderate Load 2-3,text,false,,14703,136,14,19,http://localhost:3000/static/js/main.js,535,0,0
1753649370025,569,Main Bundle,404,Not Found,Light Load 1-1,text,false,,14703,136,5,18,http://localhost:3000/static/js/main.js,542,0,0
1753649370032,566,Main Bundle,404,Not Found,Moderate Load 2-9,text,false,,14703,136,13,17,http://localhost:3000/static/js/main.js,537,0,0
1753649370033,569,Main Bundle,404,Not Found,Light Load 1-5,text,false,,14703,136,4,16,http://localhost:3000/static/js/main.js,537,0,0
1753649370037,570,Main Bundle,404,Not Found,Moderate Load 2-7,text,false,,14703,136,12,15,http://localhost:3000/static/js/main.js,535,0,0
1753649370187,501,Homepage,200,OK,Moderate Load 2-20,text,true,,16543,119,11,14,http://localhost:3000/,491,0,1
1753649371359,85,Homepage,200,OK,Light Load 1-9,text,true,,16543,119,4,16,http://localhost:3000/,78,0,0
